PRACTICE_CODE,GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PRACTICE_LIST_SIZE
F86641,COPD,67.0,TOTAL,7905
F86641,DEM,22.0,TOTAL,7905
F86641,DEP,675.0,18OV,6068
F86641,DM,294.0,17OV,6128
F86641,EP,28.0,18OV,6068
F86641,HF,40.0,TOTAL,7905
F86641,HYP,750.0,TOTAL,7905
F86641,LD,29.0,TOTAL,7905
F86641,MH,38.0,TOTAL,7905
F86641,NDH,250.0,18OV,6068
F86641,OB,506.0,18OV,6068
F86641,OST,2.0,50OV,2091
F86641,PAD,19.0,TOTAL,7905
F86641,PC,22.0,TOTAL,7905
F86641,RA,35.0,16OV,6176
F86641,STIA,75.0,TOTAL,7905
F86642,AF,21.0,TOTAL,4843
F86642,AST,236.0,06OV,4401
F86642,CAN,77.0,TOTAL,4843
F86642,CHD,119.0,TOTAL,4843
F86642,CKD,47.0,18OV,3613
F86642,COPD,21.0,TOTAL,4843
F86642,DEM,13.0,TOTAL,4843
F86642,DEP,409.0,18OV,3613
F86642,DM,447.0,17OV,3668
F86642,EP,21.0,18OV,3613
F86642,HF,20.0,TOTAL,4843
F86642,HYP,548.0,TOTAL,4843
F86642,LD,25.0,TOTAL,4843
F86642,MH,45.0,TOTAL,4843
F86642,NDH,327.0,18OV,3613
F86642,OB,276.0,18OV,3613
F86642,OST,3.0,50OV,1038
F86642,PAD,5.0,TOTAL,4843
F86642,PC,5.0,TOTAL,4843
F86642,RA,42.0,16OV,3725
F86642,STIA,41.0,TOTAL,4843
F86644,AF,96.0,TOTAL,9267
F86644,AST,427.0,06OV,8754
F86644,CAN,152.0,TOTAL,9267
F86644,CHD,186.0,TOTAL,9267
F86644,CKD,330.0,18OV,7124
F86644,COPD,90.0,TOTAL,9267
F86644,DEM,50.0,TOTAL,9267
F86644,DEP,380.0,18OV,7124
F86644,DM,518.0,17OV,7252
F86644,EP,41.0,18OV,7124
F86644,HF,36.0,TOTAL,9267
F86644,HYP,1097.0,TOTAL,9267
F86644,LD,28.0,TOTAL,9267
F86644,MH,137.0,TOTAL,9267
F86644,NDH,297.0,18OV,7124
F86644,OB,445.0,18OV,7124
F86644,OST,3.0,50OV,2648
F86644,PAD,27.0,TOTAL,9267
F86644,PC,22.0,TOTAL,9267
F86644,RA,46.0,16OV,7380
F86644,STIA,74.0,TOTAL,9267
F86650,AF,56.0,TOTAL,7885
F86650,AST,369.0,06OV,7296
F86650,CAN,115.0,TOTAL,7885
F86650,CHD,115.0,TOTAL,7885
F86650,CKD,225.0,18OV,6199
F86650,COPD,61.0,TOTAL,7885
F86650,DEM,17.0,TOTAL,7885
F86650,DEP,438.0,18OV,6199
F86650,DM,515.0,17OV,6274
F86650,EP,26.0,18OV,6199
F86650,HF,24.0,TOTAL,7885
F86650,HYP,690.0,TOTAL,7885
F86650,LD,46.0,TOTAL,7885
F86650,MH,118.0,TOTAL,7885
F86650,NDH,178.0,18OV,6199
F86650,OB,584.0,18OV,6199
F86650,OST,1.0,50OV,2094
F86650,PAD,12.0,TOTAL,7885
F86650,PC,6.0,TOTAL,7885
F86650,RA,23.0,16OV,6373
F86650,STIA,79.0,TOTAL,7885
F86652,AF,48.0,TOTAL,6945
F86652,AST,424.0,06OV,6428
F86652,CAN,142.0,TOTAL,6945
F86652,CHD,202.0,TOTAL,6945
F86652,CKD,229.0,18OV,5192
F86652,COPD,41.0,TOTAL,6945
F86652,DEM,81.0,TOTAL,6945
F86652,DEP,456.0,18OV,5192
F86652,DM,675.0,17OV,5294
F86652,EP,36.0,18OV,5192
F86652,HF,44.0,TOTAL,6945
F86652,HYP,933.0,TOTAL,6945
F86652,LD,85.0,TOTAL,6945
F86652,MH,85.0,TOTAL,6945
F86652,NDH,399.0,18OV,5192
F86652,OB,397.0,18OV,5192
F86652,OST,49.0,50OV,1782
F86652,PAD,15.0,TOTAL,6945
F86652,PC,39.0,TOTAL,6945
F86652,RA,72.0,16OV,5384
F86652,STIA,89.0,TOTAL,6945
F86657,AF,34.0,TOTAL,8052
F86657,AST,279.0,06OV,7486
F86657,CAN,92.0,TOTAL,8052
F86657,CHD,129.0,TOTAL,8052
F86657,CKD,81.0,18OV,6199
F86657,COPD,24.0,TOTAL,8052
F86657,DEM,19.0,TOTAL,8052
F86657,DEP,231.0,18OV,6199
F86657,DM,608.0,17OV,6294
F86657,EP,20.0,18OV,6199
F86657,HF,21.0,TOTAL,8052
F86657,HYP,725.0,TOTAL,8052
F86657,LD,26.0,TOTAL,8052
F86657,MH,94.0,TOTAL,8052
F86657,NDH,536.0,18OV,6199
F86657,OB,322.0,18OV,6199
F86657,OST,3.0,50OV,1717
F86657,PAD,7.0,TOTAL,8052
F86657,PC,5.0,TOTAL,8052
F86657,RA,32.0,16OV,6393
F86657,STIA,51.0,TOTAL,8052
F86658,AF,41.0,TOTAL,5251
F86658,AST,252.0,06OV,4803
F86658,CAN,120.0,TOTAL,5251
F86658,CHD,92.0,TOTAL,5251
F86658,CKD,98.0,18OV,4002
F86658,COPD,28.0,TOTAL,5251
F86658,DEM,19.0,TOTAL,5251
F86658,DEP,342.0,18OV,4002
F86658,DM,308.0,17OV,4047
F86658,EP,13.0,18OV,4002
F86658,HF,22.0,TOTAL,5251
F86658,HYP,564.0,TOTAL,5251
F86658,LD,21.0,TOTAL,5251
F86658,MH,35.0,TOTAL,5251
F86658,NDH,46.0,18OV,4002
F86658,OB,264.0,18OV,4002
F86658,OST,4.0,50OV,1398
F86658,PAD,9.0,TOTAL,5251
F86658,PC,19.0,TOTAL,5251
F86658,RA,19.0,16OV,4099
F86658,STIA,46.0,TOTAL,5251
F86664,AF,100.0,TOTAL,8470
F86664,AST,379.0,06OV,7896
F86664,CAN,164.0,TOTAL,8470
F86664,CHD,173.0,TOTAL,8470
F86664,CKD,266.0,18OV,6591
F86664,COPD,98.0,TOTAL,8470
F86664,DEM,38.0,TOTAL,8470
F86664,DEP,476.0,18OV,6591
F86664,DM,424.0,17OV,6702
F86664,EP,36.0,18OV,6591
F86664,HF,50.0,TOTAL,8470
F86664,HYP,876.0,TOTAL,8470
F86664,LD,35.0,TOTAL,8470
F86664,MH,99.0,TOTAL,8470
F86664,NDH,53.0,18OV,6591
F86664,OB,590.0,18OV,6591
F86664,OST,14.0,50OV,2786
F86664,PAD,23.0,TOTAL,8470
F86664,PC,13.0,TOTAL,8470
F86664,RA,43.0,16OV,6826
F86664,STIA,96.0,TOTAL,8470
F86666,AF,94.0,TOTAL,14965
F86666,AST,676.0,06OV,13948
F86666,CAN,243.0,TOTAL,14965
F86666,CHD,196.0,TOTAL,14965
F86666,CKD,414.0,18OV,11890
F86666,COPD,122.0,TOTAL,14965
F86666,DEM,63.0,TOTAL,14965
F86666,DEP,1079.0,18OV,11890
F86666,DM,884.0,17OV,12045
F86666,EP,58.0,18OV,11890
F86666,HF,63.0,TOTAL,14965
F86666,HYP,1829.0,TOTAL,14965
F86666,LD,58.0,TOTAL,14965
F86666,MH,224.0,TOTAL,14965
F86666,NDH,700.0,18OV,11890
F86666,OB,1129.0,18OV,11890
F86666,OST,3.0,50OV,3536
F86666,PAD,21.0,TOTAL,14965
F86666,PC,99.0,TOTAL,14965
F86666,RA,43.0,16OV,12194
F86666,STIA,126.0,TOTAL,14965
F86679,AF,35.0,TOTAL,6358
F86679,AST,285.0,06OV,5704
F86679,CAN,88.0,TOTAL,6358
F86679,CHD,51.0,TOTAL,6358
F86679,CKD,120.0,18OV,4723
F86679,COPD,32.0,TOTAL,6358
F86679,DEM,7.0,TOTAL,6358
F86679,DEP,335.0,18OV,4723
F86679,DM,241.0,17OV,4794
F86679,EP,20.0,18OV,4723
F86679,HF,15.0,TOTAL,6358
F86679,HYP,463.0,TOTAL,6358
F86679,LD,17.0,TOTAL,6358
F86679,MH,32.0,TOTAL,6358
F86679,NDH,140.0,18OV,4723
F86679,OB,410.0,18OV,4723
F86679,OST,4.0,50OV,1156
F86679,PAD,10.0,TOTAL,6358
F86679,PC,12.0,TOTAL,6358
F86679,RA,11.0,16OV,4880
F86679,STIA,34.0,TOTAL,6358
F86689,AF,30.0,TOTAL,4403
F86689,AST,212.0,06OV,3836
F86689,CAN,86.0,TOTAL,4403
F86689,CHD,57.0,TOTAL,4403
F86689,CKD,99.0,18OV,3259
F86689,COPD,46.0,TOTAL,4403
F86689,DEM,4.0,TOTAL,4403
F86689,DEP,342.0,18OV,3259
F86689,DM,127.0,17OV,3284
F86689,EP,18.0,18OV,3259
F86689,HF,13.0,TOTAL,4403
F86689,HYP,297.0,TOTAL,4403
F86689,LD,17.0,TOTAL,4403
F86689,MH,27.0,TOTAL,4403
F86689,NDH,57.0,18OV,3259
F86689,OB,163.0,18OV,3259
F86689,OST,1.0,50OV,863
F86689,PAD,3.0,TOTAL,4403
F86689,PC,8.0,TOTAL,4403
F86689,RA,16.0,16OV,3315
F86689,STIA,24.0,TOTAL,4403
F86691,AF,132.0,TOTAL,10823
F86691,AST,557.0,06OV,10062
F86691,CAN,293.0,TOTAL,10823
F86691,CHD,292.0,TOTAL,10823
F86691,CKD,261.0,18OV,8374
F86691,COPD,101.0,TOTAL,10823
F86691,DEM,61.0,TOTAL,10823
F86691,DEP,591.0,18OV,8374
F86691,DM,879.0,17OV,8518
F86691,EP,46.0,18OV,8374
F86691,HF,71.0,TOTAL,10823
F86691,HYP,1635.0,TOTAL,10823
F86691,LD,42.0,TOTAL,10823
F86691,MH,93.0,TOTAL,10823
F86691,NDH,415.0,18OV,8374
F86691,OB,812.0,18OV,8374
F86691,OST,13.0,50OV,3460
F86691,PAD,39.0,TOTAL,10823
F86691,PC,32.0,TOTAL,10823
F86691,RA,58.0,16OV,8665
F86691,STIA,135.0,TOTAL,10823
F86692,AF,56.0,TOTAL,10624
F86692,AST,547.0,06OV,9693
F86692,CAN,123.0,TOTAL,10624
F86692,CHD,258.0,TOTAL,10624
F86692,CKD,187.0,18OV,7624
F86692,COPD,58.0,TOTAL,10624
F86692,DEM,20.0,TOTAL,10624
F86692,DEP,535.0,18OV,7624
F86692,DM,1082.0,17OV,7780
F86692,EP,42.0,18OV,7624
F86692,HF,48.0,TOTAL,10624
F86692,HYP,1164.0,TOTAL,10624
F86692,LD,37.0,TOTAL,10624
F86692,MH,88.0,TOTAL,10624
F86692,NDH,646.0,18OV,7624
F86692,OB,726.0,18OV,7624
F86692,OST,5.0,50OV,2292
F86692,PAD,12.0,TOTAL,10624
F86692,PC,11.0,TOTAL,10624
F86692,RA,65.0,16OV,7940
F86692,STIA,81.0,TOTAL,10624
F86696,AF,35.0,TOTAL,6869
F86696,AST,278.0,06OV,6358
F86696,CAN,113.0,TOTAL,6869
F86696,CHD,101.0,TOTAL,6869
F86696,CKD,166.0,18OV,5541
F86696,COPD,26.0,TOTAL,6869
F86696,DEM,12.0,TOTAL,6869
F86696,DEP,397.0,18OV,5541
F86696,DM,361.0,17OV,5608
F86696,EP,27.0,18OV,5541
F86696,HF,31.0,TOTAL,6869
F86696,HYP,586.0,TOTAL,6869
F86696,LD,32.0,TOTAL,6869
F86696,MH,54.0,TOTAL,6869
F86696,NDH,200.0,18OV,5541
F86696,OB,228.0,18OV,5541
F86696,OST,2.0,50OV,1321
F86696,PAD,7.0,TOTAL,6869
F86696,PC,7.0,TOTAL,6869
F86696,RA,20.0,16OV,5675
F86696,STIA,51.0,TOTAL,6869
F86698,AF,34.0,TOTAL,5242
F86698,AST,312.0,06OV,4803
F86698,CAN,91.0,TOTAL,5242
F86698,CHD,116.0,TOTAL,5242
F86698,CKD,100.0,18OV,4007
F86698,COPD,30.0,TOTAL,5242
F86698,DEM,23.0,TOTAL,5242
F86698,DEP,298.0,18OV,4007
F86698,DM,555.0,17OV,4061
F86698,EP,17.0,18OV,4007
F86698,HF,14.0,TOTAL,5242
F86698,HYP,613.0,TOTAL,5242
F86698,LD,21.0,TOTAL,5242
F86698,MH,36.0,TOTAL,5242
F86698,NDH,69.0,18OV,4007
F86698,OB,401.0,18OV,4007
F86698,OST,2.0,50OV,1381
F86698,PAD,12.0,TOTAL,5242
F86698,PC,12.0,TOTAL,5242
F86698,RA,27.0,16OV,4118
F86698,STIA,40.0,TOTAL,5242
F86700,AF,86.0,TOTAL,3908
F86700,AST,256.0,06OV,3655
F86700,CAN,214.0,TOTAL,3908
F86700,CHD,111.0,TOTAL,3908
F86700,CKD,344.0,18OV,3097
F86700,COPD,106.0,TOTAL,3908
F86700,DEM,28.0,TOTAL,3908
F86700,DEP,541.0,18OV,3097
F86700,DM,220.0,17OV,3138
F86700,EP,14.0,18OV,3097
F86700,HF,45.0,TOTAL,3908
F86700,HYP,738.0,TOTAL,3908
F86700,LD,18.0,TOTAL,3908
F86700,MH,49.0,TOTAL,3908
F86700,NDH,156.0,18OV,3097
F86700,OB,267.0,18OV,3097
F86700,OST,52.0,50OV,1463
F86700,PAD,40.0,TOTAL,3908
F86700,PC,52.0,TOTAL,3908
F86700,RA,25.0,16OV,3180
F86700,STIA,92.0,TOTAL,3908
F86701,AF,25.0,TOTAL,3843
F86701,AST,164.0,06OV,3589
F86701,CAN,71.0,TOTAL,3843
F86701,CHD,54.0,TOTAL,3843
F86701,CKD,141.0,18OV,3057
F86701,COPD,26.0,TOTAL,3843
F86701,DEM,20.0,TOTAL,3843
F86701,DEP,204.0,18OV,3057
F86701,DM,268.0,17OV,3100
F86701,EP,16.0,18OV,3057
F86701,HF,12.0,TOTAL,3843
F86701,HYP,466.0,TOTAL,3843
F86701,LD,18.0,TOTAL,3843
F86701,MH,80.0,TOTAL,3843
F86701,NDH,211.0,18OV,3057
F86701,OB,326.0,18OV,3057
F86701,OST,1.0,50OV,979
F86701,PAD,8.0,TOTAL,3843
F86701,PC,16.0,TOTAL,3843
F86701,RA,19.0,16OV,3136
F86701,STIA,39.0,TOTAL,3843
F86702,AF,65.0,TOTAL,4959
F86702,AST,258.0,06OV,4600
F86702,CAN,106.0,TOTAL,4959
F86702,CHD,138.0,TOTAL,4959
F86702,CKD,66.0,18OV,3700
F86702,COPD,32.0,TOTAL,4959
F86702,DEM,68.0,TOTAL,4959
F86702,DEP,160.0,18OV,3700
F86702,DM,482.0,17OV,3769
F86702,EP,28.0,18OV,3700
F86702,HF,29.0,TOTAL,4959
F86702,HYP,639.0,TOTAL,4959
F86702,LD,28.0,TOTAL,4959
F86702,MH,44.0,TOTAL,4959
F86702,NDH,47.0,18OV,3700
F86702,OB,232.0,18OV,3700
F86702,OST,16.0,50OV,1453
F86702,PAD,18.0,TOTAL,4959
F86702,PC,14.0,TOTAL,4959
F86702,RA,40.0,16OV,3828
F86702,STIA,72.0,TOTAL,4959
F86703,AF,21.0,TOTAL,3847
F86703,AST,209.0,06OV,3596
F86703,CAN,71.0,TOTAL,3847
F86703,CHD,92.0,TOTAL,3847
F86703,CKD,69.0,18OV,2902
F86703,COPD,18.0,TOTAL,3847
F86703,DEM,15.0,TOTAL,3847
F86703,DEP,185.0,18OV,2902
F86703,DM,341.0,17OV,2966
F86703,EP,10.0,18OV,2902
F86703,HF,16.0,TOTAL,3847
F86703,HYP,528.0,TOTAL,3847
F86703,LD,18.0,TOTAL,3847
F86703,MH,25.0,TOTAL,3847
F86703,NDH,299.0,18OV,2902
F86703,OB,151.0,18OV,2902
F86703,OST,7.0,50OV,1038
F86703,PAD,13.0,TOTAL,3847
F86703,PC,3.0,TOTAL,3847
F86703,RA,29.0,16OV,3029
F86703,STIA,48.0,TOTAL,3847
F86705,AF,22.0,TOTAL,3508
F86705,AST,114.0,06OV,3310
F86705,CAN,61.0,TOTAL,3508
F86705,CHD,60.0,TOTAL,3508
F86705,CKD,90.0,18OV,2902
F86705,COPD,26.0,TOTAL,3508
F86705,DEM,11.0,TOTAL,3508
F86705,DEP,184.0,18OV,2902
F86705,DM,214.0,17OV,2931
F86705,EP,12.0,18OV,2902
F86705,HF,20.0,TOTAL,3508
F86705,HYP,338.0,TOTAL,3508
F86705,LD,7.0,TOTAL,3508
F86705,MH,32.0,TOTAL,3508
F86705,NDH,165.0,18OV,2902
F86705,OB,276.0,18OV,2902
F86705,OST,1.0,50OV,808
F86705,PAD,9.0,TOTAL,3508
F86705,PC,11.0,TOTAL,3508
F86705,RA,13.0,16OV,2955
F86705,STIA,20.0,TOTAL,3508
F86707,AF,52.0,TOTAL,6699
F86707,AST,226.0,06OV,6205
F86707,CAN,159.0,TOTAL,6699
F86707,CHD,145.0,TOTAL,6699
F86707,CKD,108.0,18OV,5146
F86707,COPD,59.0,TOTAL,6699
F86707,DEM,18.0,TOTAL,6699
F86707,DEP,419.0,18OV,5146
F86707,DM,393.0,17OV,5219
F86707,EP,29.0,18OV,5146
F86707,HF,22.0,TOTAL,6699
F86707,HYP,664.0,TOTAL,6699
F86707,LD,37.0,TOTAL,6699
F86707,MH,47.0,TOTAL,6699
F86707,NDH,59.0,18OV,5146
F86707,OB,304.0,18OV,5146
F86707,OST,14.0,50OV,1871
F86707,PAD,20.0,TOTAL,6699
F86707,PC,27.0,TOTAL,6699
F86707,RA,36.0,16OV,5303
F86707,STIA,47.0,TOTAL,6699
F86708,AF,35.0,TOTAL,2738
F86708,AST,179.0,06OV,2584
F86708,CAN,52.0,TOTAL,2738
F86708,CHD,57.0,TOTAL,2738
F86708,CKD,98.0,18OV,2134
F86708,COPD,17.0,TOTAL,2738
F86708,DEM,13.0,TOTAL,2738
F86708,DEP,142.0,18OV,2134
F86708,DM,205.0,17OV,2173
F86708,EP,15.0,18OV,2134
F86708,HF,19.0,TOTAL,2738
F86708,HYP,370.0,TOTAL,2738
F86708,LD,12.0,TOTAL,2738
F86708,MH,26.0,TOTAL,2738
F86708,NDH,88.0,18OV,2134
F86708,OB,224.0,18OV,2134
F86708,OST,1.0,50OV,847
F86708,PAD,7.0,TOTAL,2738
F86708,PC,5.0,TOTAL,2738
F86708,RA,12.0,16OV,2223
F86708,STIA,29.0,TOTAL,2738
F86712,AF,16.0,TOTAL,3533
F86712,AST,113.0,06OV,3299
F86712,CAN,79.0,TOTAL,3533
F86712,CHD,49.0,TOTAL,3533
F86712,CKD,98.0,18OV,2932
F86712,COPD,14.0,TOTAL,3533
F86712,DEM,9.0,TOTAL,3533
F86712,DEP,121.0,18OV,2932
F86712,DM,220.0,17OV,2957
F86712,EP,16.0,18OV,2932
F86712,HF,12.0,TOTAL,3533
F86712,HYP,350.0,TOTAL,3533
F86712,LD,15.0,TOTAL,3533
F86712,MH,15.0,TOTAL,3533
F86712,NDH,106.0,18OV,2932
F86712,OB,171.0,18OV,2932
F86712,OST,3.0,50OV,862
F86712,PAD,2.0,TOTAL,3533
F86712,PC,16.0,TOTAL,3533
F86712,RA,20.0,16OV,2990
F86712,STIA,16.0,TOTAL,3533
F86731,AF,68.0,TOTAL,4366
F86731,AST,211.0,06OV,4014
F86731,CAN,131.0,TOTAL,4366
F86731,CHD,108.0,TOTAL,4366
F86731,CKD,63.0,18OV,3401
F86731,COPD,55.0,TOTAL,4366
F86731,DEM,18.0,TOTAL,4366
F86731,DEP,441.0,18OV,3401
F86731,DM,236.0,17OV,3447
F86731,EP,28.0,18OV,3401
F86731,HF,29.0,TOTAL,4366
F86731,HYP,550.0,TOTAL,4366
F86731,LD,15.0,TOTAL,4366
F86731,MH,41.0,TOTAL,4366
F86731,NDH,165.0,18OV,3401
F86731,OB,260.0,18OV,3401
F86731,OST,3.0,50OV,1443
F86731,PAD,22.0,TOTAL,4366
F86731,PC,7.0,TOTAL,4366
F86731,RA,22.0,16OV,3489
F86731,STIA,56.0,TOTAL,4366
G81001,AF,206.0,TOTAL,9099
G81001,AST,658.0,06OV,8558
G81001,CAN,308.0,TOTAL,9099
G81001,CHD,295.0,TOTAL,9099
G81001,CKD,316.0,18OV,7169
G81001,COPD,177.0,TOTAL,9099
G81001,DEM,55.0,TOTAL,9099
G81001,DEP,982.0,18OV,7169
G81001,DM,458.0,17OV,7289
G81001,EP,54.0,18OV,7169
G81001,HF,76.0,TOTAL,9099
G81001,HYP,1338.0,TOTAL,9099
G81001,LD,50.0,TOTAL,9099
G81001,MH,70.0,TOTAL,9099
G81001,NDH,422.0,18OV,7169
G81001,OB,373.0,18OV,7169
G81001,OST,14.0,50OV,3605
G81001,PAD,50.0,TOTAL,9099
G81001,PC,18.0,TOTAL,9099
G81001,RA,68.0,16OV,7424
G81001,STIA,164.0,TOTAL,9099
G81002,AF,202.0,TOTAL,5933
G81002,AST,379.0,06OV,5698
G81002,CAN,230.0,TOTAL,5933
G81002,CHD,254.0,TOTAL,5933
G81002,CKD,197.0,18OV,4994
G81002,COPD,123.0,TOTAL,5933
G81002,DEM,56.0,TOTAL,5933
G81002,DEP,821.0,18OV,4994
G81002,DM,318.0,17OV,5062
G81002,EP,29.0,18OV,4994
G81002,HF,97.0,TOTAL,5933
G81002,HYP,873.0,TOTAL,5933
G81002,LD,31.0,TOTAL,5933
G81002,MH,81.0,TOTAL,5933
G81002,NDH,314.0,18OV,4994
G81002,OB,310.0,18OV,4994
G81002,OST,35.0,50OV,2708
G81002,PAD,22.0,TOTAL,5933
G81002,PC,65.0,TOTAL,5933
G81002,RA,42.0,16OV,5126
G81002,STIA,151.0,TOTAL,5933
G81003,AF,602.0,TOTAL,17044
G81003,AST,1307.0,06OV,16155
G81003,CAN,875.0,TOTAL,17044
G81003,CHD,645.0,TOTAL,17044
G81003,CKD,1008.0,18OV,13747
G81003,COPD,379.0,TOTAL,17044
G81003,DEM,231.0,TOTAL,17044
G81003,DEP,3091.0,18OV,13747
G81003,DM,1094.0,17OV,13992
G81003,EP,123.0,18OV,13747
G81003,HF,226.0,TOTAL,17044
G81003,HYP,2993.0,TOTAL,17044
G81003,LD,127.0,TOTAL,17044
G81003,MH,248.0,TOTAL,17044
G81003,NDH,885.0,18OV,13747
G81003,OB,3070.0,18OV,13747
G81003,OST,300.0,50OV,7567
G81003,PAD,132.0,TOTAL,17044
G81003,PC,106.0,TOTAL,17044
G81003,RA,134.0,16OV,14216
G81003,STIA,492.0,TOTAL,17044
G81004,AF,503.0,TOTAL,10900
G81004,AST,738.0,06OV,10359
G81004,CAN,621.0,TOTAL,10900
G81004,CHD,544.0,TOTAL,10900
G81004,CKD,980.0,18OV,9176
G81004,COPD,271.0,TOTAL,10900
G81004,DEM,123.0,TOTAL,10900
G81004,DEP,1547.0,18OV,9176
G81004,DM,768.0,17OV,9257
G81004,EP,90.0,18OV,9176
G81004,HF,144.0,TOTAL,10900
G81004,HYP,2289.0,TOTAL,10900
G81004,LD,57.0,TOTAL,10900
G81004,MH,87.0,TOTAL,10900
G81004,NDH,757.0,18OV,9176
G81004,OB,729.0,18OV,9176
G81004,OST,82.0,50OV,5921
G81004,PAD,80.0,TOTAL,10900
G81004,PC,54.0,TOTAL,10900
G81004,RA,137.0,16OV,9351
G81004,STIA,335.0,TOTAL,10900
G81006,AF,95.0,TOTAL,6685
G81006,AST,398.0,06OV,6449
G81006,CAN,224.0,TOTAL,6685
G81006,CHD,180.0,TOTAL,6685
G81006,CKD,235.0,18OV,5909
G81006,COPD,147.0,TOTAL,6685
G81006,DEM,33.0,TOTAL,6685
G81006,DEP,987.0,18OV,5909
G81006,DM,271.0,17OV,5950
G81006,EP,61.0,18OV,5909
G81006,HF,73.0,TOTAL,6685
G81006,HYP,715.0,TOTAL,6685
G81006,LD,45.0,TOTAL,6685
G81006,MH,153.0,TOTAL,6685
G81006,NDH,275.0,18OV,5909
G81006,OB,480.0,18OV,5909
G81006,OST,74.0,50OV,2258
G81006,PAD,47.0,TOTAL,6685
G81006,PC,31.0,TOTAL,6685
G81006,RA,40.0,16OV,5992
G81006,STIA,106.0,TOTAL,6685
G81007,AF,275.0,TOTAL,9751
G81007,AST,585.0,06OV,9254
G81007,CAN,459.0,TOTAL,9751
G81007,CHD,278.0,TOTAL,9751
G81007,CKD,300.0,18OV,7826
G81007,COPD,126.0,TOTAL,9751
G81007,DEM,76.0,TOTAL,9751
G81007,DEP,923.0,18OV,7826
G81007,DM,405.0,17OV,7957
G81007,EP,66.0,18OV,7826
G81007,HF,71.0,TOTAL,9751
G81007,HYP,1490.0,TOTAL,9751
G81007,LD,24.0,TOTAL,9751
G81007,MH,63.0,TOTAL,9751
G81007,NDH,365.0,18OV,7826
G81007,OB,492.0,18OV,7826
G81007,OST,17.0,50OV,4646
G81007,PAD,33.0,TOTAL,9751
G81007,PC,8.0,TOTAL,9751
G81007,RA,62.0,16OV,8071
G81007,STIA,187.0,TOTAL,9751
G81008,AF,461.0,TOTAL,14266
G81008,AST,953.0,06OV,13411
G81008,CAN,672.0,TOTAL,14266
G81008,CHD,546.0,TOTAL,14266
G81008,CKD,736.0,18OV,11530
G81008,COPD,365.0,TOTAL,14266
G81008,DEM,97.0,TOTAL,14266
G81008,DEP,2186.0,18OV,11530
G81008,DM,898.0,17OV,11663
G81008,EP,93.0,18OV,11530
G81008,HF,144.0,TOTAL,14266
G81008,HYP,2209.0,TOTAL,14266
G81008,LD,65.0,TOTAL,14266
G81008,MH,127.0,TOTAL,14266
G81008,NDH,549.0,18OV,11530
G81008,OB,598.0,18OV,11530
G81008,OST,44.0,50OV,6576
G81008,PAD,73.0,TOTAL,14266
G81008,PC,83.0,TOTAL,14266
G81008,RA,108.0,16OV,11831
G81008,STIA,307.0,TOTAL,14266
G81011,AF,286.0,TOTAL,19295
G81011,AST,1399.0,06OV,18452
G81011,CAN,458.0,TOTAL,19295
G81011,CHD,467.0,TOTAL,19295
G81011,CKD,388.0,18OV,16459
G81011,COPD,424.0,TOTAL,19295
G81011,DEM,70.0,TOTAL,19295
G81011,DEP,2553.0,18OV,16459
G81011,DM,844.0,17OV,16654
G81011,EP,128.0,18OV,16459
G81011,HF,138.0,TOTAL,19295
G81011,HYP,1872.0,TOTAL,19295
G81011,LD,141.0,TOTAL,19295
G81011,MH,392.0,TOTAL,19295
G81011,NDH,473.0,18OV,16459
G81011,OB,1017.0,18OV,16459
G81011,OST,12.0,50OV,6498
G81011,PAD,115.0,TOTAL,19295
G81011,PC,33.0,TOTAL,19295
G81011,RA,89.0,16OV,16846
G81011,STIA,253.0,TOTAL,19295
G81012,AF,222.0,TOTAL,6379
G81012,AST,449.0,06OV,5955
G81012,CAN,312.0,TOTAL,6379
G81012,CHD,263.0,TOTAL,6379
G81012,CKD,482.0,18OV,5017
G81012,COPD,170.0,TOTAL,6379
G81012,DEM,87.0,TOTAL,6379
G81012,DEP,942.0,18OV,5017
G81012,DM,438.0,17OV,5079
G81012,EP,54.0,18OV,5017
G81012,HF,58.0,TOTAL,6379
G81012,HYP,1192.0,TOTAL,6379
G81012,LD,39.0,TOTAL,6379
G81012,MH,80.0,TOTAL,6379
G81012,NDH,306.0,18OV,5017
G81012,OB,486.0,18OV,5017
G81012,OST,24.0,50OV,2781
G81012,PAD,55.0,TOTAL,6379
G81012,PC,41.0,TOTAL,6379
G81012,RA,44.0,16OV,5144
G81012,STIA,166.0,TOTAL,6379
G81014,AF,156.0,TOTAL,8061
G81014,AST,462.0,06OV,7603
G81014,CAN,243.0,TOTAL,8061
G81014,CHD,196.0,TOTAL,8061
G81014,CKD,163.0,18OV,6514
G81014,COPD,155.0,TOTAL,8061
G81014,DEM,49.0,TOTAL,8061
G81014,DEP,1037.0,18OV,6514
G81014,DM,312.0,17OV,6607
G81014,EP,50.0,18OV,6514
G81014,HF,62.0,TOTAL,8061
G81014,HYP,856.0,TOTAL,8061
G81014,LD,50.0,TOTAL,8061
G81014,MH,83.0,TOTAL,8061
G81014,NDH,101.0,18OV,6514
G81014,OB,514.0,18OV,6514
G81014,OST,11.0,50OV,2702
G81014,PAD,39.0,TOTAL,8061
G81014,PC,21.0,TOTAL,8061
G81014,RA,56.0,16OV,6692
G81014,STIA,124.0,TOTAL,8061
